"","Genus","Species"
"Otu09560",NA,NA
"Otu09561",NA,NA
"Otu09562",NA,NA
"Otu09563",NA,NA
"Otu09564",NA,NA
"Otu09565",NA,NA
"Otu09566",NA,NA
"Otu09567",NA,NA
"Otu09569",NA,NA
"Otu09570",NA,NA
"Otu09571",NA,NA
"Otu09573",NA,NA
"Otu09574",NA,NA
"Otu09575",NA,NA
"Otu09577",NA,NA
"Otu09580",NA,NA
"Otu09581",NA,NA
"Otu09583",NA,NA
"Otu09584",NA,NA
"Otu09585",NA,NA
"Otu09586",NA,NA
"Otu09587",NA,NA
"Otu09588",NA,NA
"Otu09589",NA,NA
"Otu09590",NA,NA
"Otu09591",NA,NA
"Otu09592",NA,NA
"Otu09593",NA,NA
"Otu09594",NA,NA
"Otu09595",NA,NA
"Otu09596",NA,NA
"Otu09597",NA,NA
"Otu09598",NA,NA
"Otu09599",NA,NA
"Otu09601",NA,NA
"Otu09602",NA,NA
"Otu09603",NA,NA
"Otu09604",NA,NA
"Otu09605",NA,NA
"Otu09606",NA,NA
"Otu09607",NA,NA
"Otu09608",NA,NA
"Otu09609",NA,NA
"Otu09610",NA,NA
"Otu09611",NA,NA
"Otu09612",NA,NA
"Otu09613",NA,NA
"Otu09614",NA,NA
"Otu09615",NA,NA
"Otu09617",NA,NA
"Otu09618",NA,NA
"Otu09619",NA,NA
"Otu09620",NA,NA
"Otu09621",NA,NA
"Otu09622",NA,NA
"Otu09623",NA,NA
"Otu09624",NA,NA
"Otu09625",NA,NA
"Otu09626",NA,NA
"Otu09627",NA,NA
"Otu09628",NA,NA
"Otu09629",NA,NA
"Otu09630",NA,NA
"Otu09631",NA,NA
"Otu09632",NA,NA
"Otu09633",NA,NA
"Otu09634","Flavisolibacter","ginsengisoli"
"Otu09636","Gemella","haemolysans/morbillorum/parahaemolysans/sanguinis/taiwanensis"
"Otu09637","Gallaecimonas","pentaromativorans"
"Otu09639",NA,NA
"Otu09640","Polaribacter","porphyrae"
"Otu09641",NA,NA
"Otu09642",NA,NA
"Otu09643",NA,NA
"Otu09644",NA,NA
"Otu09645",NA,NA
"Otu09646",NA,NA
"Otu09647",NA,NA
"Otu09648",NA,NA
"Otu09649",NA,NA
"Otu09650",NA,NA
"Otu09651",NA,NA
"Otu09652",NA,NA
"Otu09653",NA,NA
"Otu09654",NA,NA
"Otu09655",NA,NA
"Otu09656",NA,NA
"Otu09659",NA,NA
"Otu09660",NA,NA
"Otu09663",NA,NA
"Otu09664",NA,NA
"Otu09665",NA,NA
"Otu09666",NA,NA
"Otu09667",NA,NA
"Otu09668",NA,NA
"Otu09669",NA,NA
"Otu09670",NA,NA
"Otu09671",NA,NA
"Otu09672",NA,NA
"Otu09673",NA,NA
"Otu09674","Alishewanella","aestuarii/agri/jeotgali"
"Otu09675","Gardnerella","vaginalis"
"Otu09676",NA,NA
"Otu09677",NA,NA
"Otu09678",NA,NA
"Otu09679",NA,NA
"Otu09680",NA,NA
"Otu09681",NA,NA
"Otu09682",NA,NA
"Otu09683",NA,NA
"Otu09684",NA,NA
"Otu09685",NA,NA
"Otu09686",NA,NA
"Otu09689",NA,NA
"Otu09690",NA,NA
"Otu09691",NA,NA
"Otu09693",NA,NA
"Otu09695",NA,NA
"Otu09696",NA,NA
"Otu09697",NA,NA
"Otu09700",NA,NA
"Otu09701","Idiomarina","donghaiensis/homiensis"
"Otu09702",NA,NA
"Otu09703",NA,NA
"Otu09706",NA,NA
"Otu09707",NA,NA
"Otu09709",NA,NA
"Otu09711",NA,NA
"Otu09712",NA,NA
"Otu09713",NA,NA
"Otu09714",NA,NA
"Otu09715",NA,NA
"Otu09716",NA,NA
"Otu09717",NA,NA
"Otu09718",NA,NA
"Otu09719",NA,NA
"Otu09721",NA,NA
"Otu09722",NA,NA
"Otu09723",NA,NA
"Otu09724",NA,NA
"Otu09725",NA,NA
"Otu09726",NA,NA
"Otu09727",NA,NA
"Otu09728",NA,NA
"Otu09729",NA,NA
"Otu09730",NA,NA
"Otu09731",NA,NA
"Otu09732",NA,NA
"Otu09733",NA,NA
"Otu09734",NA,NA
"Otu09735",NA,NA
"Otu09736",NA,NA
"Otu09737",NA,NA
"Otu09738",NA,NA
"Otu09739",NA,NA
"Otu09741",NA,NA
"Otu09742",NA,NA
"Otu09743",NA,NA
"Otu09744",NA,NA
"Otu09745",NA,NA
"Otu09747",NA,NA
"Otu09748",NA,NA
"Otu09749",NA,NA
"Otu09750",NA,NA
"Otu09751",NA,NA
"Otu09752",NA,NA
"Otu09754",NA,NA
"Otu09755",NA,NA
"Otu09756",NA,NA
"Otu09757",NA,NA
"Otu09758",NA,NA
"Otu09759",NA,NA
"Otu09760",NA,NA
"Otu09761",NA,NA
"Otu09762",NA,NA
"Otu09763",NA,NA
"Otu09764",NA,NA
"Otu09765",NA,NA
"Otu09766",NA,NA
"Otu09767",NA,NA
"Otu09768",NA,NA
"Otu09769",NA,NA
"Otu09770",NA,NA
"Otu09771",NA,NA
"Otu09772",NA,NA
"Otu09773",NA,NA
"Otu09774",NA,NA
"Otu09776",NA,NA
"Otu09778",NA,NA
"Otu09779",NA,NA
"Otu09780",NA,NA
"Otu09781",NA,NA
"Otu09782",NA,NA
"Otu09783",NA,NA
"Otu09784",NA,NA
"Otu09785",NA,NA
"Otu09786",NA,NA
"Otu09787",NA,NA
"Otu09788",NA,NA
"Otu09789",NA,NA
"Otu09790",NA,NA
"Otu09791",NA,NA
"Otu09792",NA,NA
"Otu09793",NA,NA
"Otu09794",NA,NA
"Otu09795",NA,NA
"Otu09796",NA,NA
"Otu09797",NA,NA
"Otu09798",NA,NA
"Otu09799",NA,NA
"Otu09800",NA,NA
"Otu09801",NA,NA
"Otu09802",NA,NA
"Otu09803",NA,NA
"Otu09805",NA,NA
"Otu09806",NA,NA
"Otu09809",NA,NA
"Otu09811",NA,NA
"Otu09812",NA,NA
"Otu09813",NA,NA
"Otu09814",NA,NA
"Otu09815",NA,NA
"Otu09816",NA,NA
"Otu09817",NA,NA
"Otu09818",NA,NA
"Otu09819",NA,NA
"Otu09820",NA,NA
"Otu09821",NA,NA
"Otu09823",NA,NA
"Otu09824",NA,NA
"Otu09825",NA,NA
"Otu09826","Prevotella","melaninogenica"
"Otu09828",NA,NA
"Otu09829",NA,NA
"Otu09830",NA,NA
"Otu09831",NA,NA
"Otu09832",NA,NA
"Otu09834",NA,NA
"Otu09835",NA,NA
"Otu09836",NA,NA
"Otu09837",NA,NA
"Otu09838",NA,NA
"Otu09839","Sphingopyxis","chilensis/ginsengisoli/italica/macrogoltabida/soli"
"Otu09840",NA,NA
"Otu09841",NA,NA
"Otu09842",NA,NA
"Otu09843",NA,NA
"Otu09844",NA,NA
"Otu09845",NA,NA
"Otu09846",NA,NA
"Otu09847",NA,NA
"Otu09848",NA,NA
"Otu09850",NA,NA
"Otu09851",NA,NA
"Otu09852",NA,NA
"Otu09853",NA,NA
"Otu09854",NA,NA
"Otu09855",NA,NA
"Otu09856",NA,NA
"Otu09858",NA,NA
"Otu09859",NA,NA
"Otu09860",NA,NA
"Otu09861",NA,NA
"Otu09862",NA,NA
"Otu09863",NA,NA
"Otu09864",NA,NA
"Otu09867",NA,NA
"Otu09868",NA,NA
"Otu09870",NA,NA
"Otu09871",NA,NA
"Otu09872",NA,NA
"Otu09873",NA,NA
"Otu09874",NA,NA
"Otu09875",NA,NA
"Otu09876",NA,NA
"Otu09877",NA,NA
"Otu09878",NA,NA
"Otu09879","Endozoicomonas","elysicola/montiporae"
"Otu09880",NA,NA
"Otu09881",NA,NA
"Otu09882",NA,NA
"Otu09883",NA,NA
"Otu09884",NA,NA
"Otu09885",NA,NA
"Otu09886",NA,NA
"Otu09887",NA,NA
"Otu09888",NA,NA
"Otu09889",NA,NA
"Otu09890",NA,NA
"Otu09891",NA,NA
"Otu09892",NA,NA
"Otu09893",NA,NA
"Otu09894",NA,NA
"Otu09895",NA,NA
"Otu09896",NA,NA
"Otu09897",NA,NA
"Otu09898",NA,NA
"Otu09899",NA,NA
"Otu09900","Sphingobacterium","caeni/canadense/detergens/ginsenosidimutans/multivorum/pakistanense/siyangense"
"Otu09901",NA,NA
"Otu09902",NA,NA
"Otu09904",NA,NA
"Otu09905",NA,NA
"Otu09906",NA,NA
"Otu09907",NA,NA
"Otu09908",NA,NA
"Otu09909",NA,NA
"Otu09910",NA,NA
"Otu09911",NA,NA
"Otu09912",NA,NA
"Otu09913",NA,NA
"Otu09914",NA,NA
"Otu09915","Stenotrophomonas","maltophilia"
"Otu09916",NA,NA
"Otu09917",NA,NA
"Otu09918",NA,NA
"Otu09919",NA,NA
"Otu09920",NA,NA
"Otu09922",NA,NA
"Otu09923",NA,NA
"Otu09924",NA,NA
"Otu09925",NA,NA
"Otu09926",NA,NA
"Otu09927",NA,NA
"Otu09928",NA,NA
"Otu09929",NA,NA
"Otu09931",NA,NA
"Otu09932",NA,NA
"Otu09933",NA,NA
"Otu09935",NA,NA
"Otu09936",NA,NA
"Otu09937",NA,NA
"Otu09938",NA,NA
"Otu09939",NA,NA
"Otu09940",NA,NA
"Otu09941",NA,NA
"Otu09942",NA,NA
"Otu09943",NA,NA
"Otu09944",NA,NA
"Otu09945",NA,NA
"Otu09946",NA,NA
"Otu09947",NA,NA
"Otu09949",NA,NA
"Otu09950",NA,NA
"Otu09951",NA,NA
"Otu09952",NA,NA
"Otu09953",NA,NA
"Otu09954",NA,NA
"Otu09955",NA,NA
"Otu09956",NA,NA
"Otu09957",NA,NA
"Otu09958",NA,NA
"Otu09959",NA,NA
"Otu09960",NA,NA
"Otu09961",NA,NA
"Otu09962",NA,NA
"Otu09963",NA,NA
"Otu09964",NA,NA
"Otu09966",NA,NA
"Otu09967",NA,NA
"Otu09968",NA,NA
"Otu09969",NA,NA
"Otu09970",NA,NA
"Otu09971",NA,NA
"Otu09972",NA,NA
"Otu09973",NA,NA
"Otu09974",NA,NA
"Otu09975",NA,NA
"Otu09976",NA,NA
"Otu09977",NA,NA
"Otu09978",NA,NA
"Otu09979",NA,NA
"Otu09980",NA,NA
"Otu09982",NA,NA
"Otu09983",NA,NA
"Otu09985",NA,NA
"Otu09986",NA,NA
"Otu09988",NA,NA
"Otu09989",NA,NA
"Otu09990",NA,NA
"Otu09991",NA,NA
"Otu09992",NA,NA
"Otu09993",NA,NA
"Otu09994",NA,NA
"Otu09995",NA,NA
"Otu09996",NA,NA
"Otu09997",NA,NA
"Otu09998",NA,NA
"Otu09999",NA,NA
"Otu10000",NA,NA
"Otu10001",NA,NA
"Otu10002",NA,NA
"Otu10003",NA,NA
"Otu10004",NA,NA
"Otu10005",NA,NA
"Otu10007",NA,NA
"Otu10008",NA,NA
"Otu10009",NA,NA
"Otu10010",NA,NA
"Otu10011",NA,NA
"Otu10012",NA,NA
"Otu10013",NA,NA
"Otu10015",NA,NA
"Otu10016",NA,NA
"Otu10017",NA,NA
"Otu10018",NA,NA
"Otu10019",NA,NA
"Otu10020",NA,NA
"Otu10021",NA,NA
"Otu10022",NA,NA
"Otu10023",NA,NA
"Otu10024",NA,NA
"Otu10025","Lewinella","marina"
"Otu10026",NA,NA
"Otu10027",NA,NA
"Otu10028",NA,NA
"Otu10029",NA,NA
"Otu10030",NA,NA
"Otu10031",NA,NA
"Otu10032",NA,NA
"Otu10033",NA,NA
"Otu10034",NA,NA
"Otu10035",NA,NA
"Otu10036",NA,NA
"Otu10037",NA,NA
"Otu10038",NA,NA
"Otu10039",NA,NA
"Otu10040",NA,NA
"Otu10041",NA,NA
"Otu10042",NA,NA
"Otu10043",NA,NA
"Otu10045",NA,NA
"Otu10046",NA,NA
"Otu10049",NA,NA
"Otu10050",NA,NA
"Otu10051",NA,NA
"Otu10052",NA,NA
"Otu10053",NA,NA
"Otu10054",NA,NA
"Otu10055",NA,NA
"Otu10056",NA,NA
"Otu10057",NA,NA
"Otu10058",NA,NA
"Otu10059",NA,NA
"Otu10060",NA,NA
"Otu10063",NA,NA
"Otu10064",NA,NA
"Otu10065",NA,NA
"Otu10066",NA,NA
"Otu10067",NA,NA
"Otu10068",NA,NA
"Otu10069",NA,NA
"Otu10070",NA,NA
"Otu10071",NA,NA
"Otu10072",NA,NA
"Otu10073",NA,NA
"Otu10074",NA,NA
"Otu10075",NA,NA
"Otu10076",NA,NA
"Otu10077",NA,NA
"Otu10078",NA,NA
"Otu10079",NA,NA
"Otu10080",NA,NA
"Otu10081",NA,NA
"Otu10082",NA,NA
"Otu10083",NA,NA
"Otu10084",NA,NA
"Otu10085",NA,NA
"Otu10086",NA,NA
"Otu10087",NA,NA
"Otu10089",NA,NA
"Otu10090",NA,NA
"Otu10091",NA,NA
"Otu10092",NA,NA
"Otu10093",NA,NA
"Otu10094",NA,NA
"Otu10095",NA,NA
"Otu10096",NA,NA
"Otu10097",NA,NA
"Otu10098",NA,NA
"Otu10099",NA,NA
"Otu10100",NA,NA
"Otu10101",NA,NA
"Otu10102",NA,NA
"Otu10103",NA,NA
"Otu10104",NA,NA
"Otu10105",NA,NA
"Otu10106",NA,NA
"Otu10107",NA,NA
"Otu10108",NA,NA
"Otu10110",NA,NA
"Otu10111",NA,NA
"Otu10112",NA,NA
"Otu10113",NA,NA
"Otu10114",NA,NA
"Otu10115",NA,NA
"Otu10116",NA,NA
"Otu10117",NA,NA
"Otu10118",NA,NA
"Otu10119",NA,NA
"Otu10120",NA,NA
"Otu10121",NA,NA
"Otu10122",NA,NA
"Otu10123",NA,NA
"Otu10124",NA,NA
"Otu10125",NA,NA
"Otu10126",NA,NA
"Otu10127",NA,NA
"Otu10129",NA,NA
"Otu10130",NA,NA
"Otu10131",NA,NA
"Otu10132",NA,NA
"Otu10133",NA,NA
"Otu10134",NA,NA
"Otu10135",NA,NA
"Otu10136",NA,NA
"Otu10137",NA,NA
"Otu10138",NA,NA
"Otu10140",NA,NA
"Otu10141",NA,NA
"Otu10143",NA,NA
"Otu10144",NA,NA
"Otu10145",NA,NA
"Otu10146",NA,NA
"Otu10147",NA,NA
"Otu10148",NA,NA
"Otu10149",NA,NA
"Otu10150",NA,NA
"Otu10151",NA,NA
"Otu10152","Deinococcus","citri"
"Otu10154",NA,NA
"Otu10155",NA,NA
"Otu10156","Nocardioides","glacieisoli"
"Otu10157",NA,NA
"Otu10158",NA,NA
"Otu10160",NA,NA
"Otu10161",NA,NA
"Otu10162",NA,NA
"Otu10163",NA,NA
"Otu10164",NA,NA
"Otu10165",NA,NA
"Otu10166","Rothia","aeria/dentocariosa"
"Otu10167",NA,NA
"Otu10168","Cellulomonas","cellasea/chitinilytica/composti"
"Otu10169",NA,NA
"Otu10170",NA,NA
"Otu10171",NA,NA
"Otu10172",NA,NA
"Otu10173",NA,NA
"Otu10174",NA,NA
"Otu10176",NA,NA
"Otu10178",NA,NA
"Otu10179",NA,NA
"Otu10180",NA,NA
"Otu10181",NA,NA
"Otu10183",NA,NA
"Otu10184",NA,NA
"Otu10185",NA,NA
"Otu10186",NA,NA
"Otu10187",NA,NA
"Otu10188",NA,NA
"Otu10189",NA,NA
"Otu10190",NA,NA
"Otu10191",NA,NA
"Otu10192",NA,NA
"Otu10193",NA,NA
"Otu10195",NA,NA
"Otu10196",NA,NA
"Otu10197",NA,NA
"Otu10198",NA,NA
"Otu10199",NA,NA
"Otu10200",NA,NA
"Otu10202",NA,NA
"Otu10204",NA,NA
"Otu10205",NA,NA
"Otu10206",NA,NA
"Otu10207",NA,NA
"Otu10208",NA,NA
"Otu10209",NA,NA
"Otu10210",NA,NA
"Otu10212",NA,NA
"Otu10213",NA,NA
"Otu10215",NA,NA
"Otu10216",NA,NA
"Otu10218",NA,NA
"Otu10219",NA,NA
"Otu10220",NA,NA
"Otu10221",NA,NA
"Otu10222",NA,NA
"Otu10223",NA,NA
"Otu10224",NA,NA
"Otu10225",NA,NA
"Otu10226",NA,NA
"Otu10227",NA,NA
"Otu10228",NA,NA
"Otu10229",NA,NA
"Otu10231",NA,NA
"Otu10232",NA,NA
"Otu10234",NA,NA
"Otu10235",NA,NA
"Otu10236",NA,NA
"Otu10237",NA,NA
"Otu10238",NA,NA
"Otu10239",NA,NA
"Otu10240",NA,NA
"Otu10241",NA,NA
"Otu10242",NA,NA
"Otu10243",NA,NA
"Otu10244",NA,NA
"Otu10246",NA,NA
"Otu10247",NA,NA
"Otu10248",NA,NA
"Otu10249",NA,NA
"Otu10250","Stenotrophomonas","maltophilia/rhizophila"
"Otu10251",NA,NA
"Otu10252",NA,NA
"Otu10253",NA,NA
"Otu10254",NA,NA
"Otu10256",NA,NA
"Otu10257",NA,NA
"Otu10258",NA,NA
"Otu10259","Methyloversatilis","discipulorum/universalis"
"Otu10261",NA,NA
"Otu10262",NA,NA
"Otu10263",NA,NA
"Otu10264",NA,NA
"Otu10265",NA,NA
"Otu10266",NA,NA
"Otu10267",NA,NA
"Otu10269",NA,NA
"Otu10270",NA,NA
"Otu10271",NA,NA
"Otu10272",NA,NA
"Otu10273",NA,NA
"Otu10274",NA,NA
"Otu10275",NA,NA
"Otu10276",NA,NA
"Otu10277",NA,NA
"Otu10278",NA,NA
"Otu10279",NA,NA
"Otu10280",NA,NA
"Otu10281",NA,NA
"Otu10282",NA,NA
"Otu10283",NA,NA
"Otu10284",NA,NA
"Otu10285",NA,NA
"Otu10286",NA,NA
"Otu10287",NA,NA
"Otu10290",NA,NA
"Otu10292",NA,NA
"Otu10293",NA,NA
"Otu10294",NA,NA
"Otu10295",NA,NA
"Otu10297",NA,NA
"Otu10298",NA,NA
"Otu10299",NA,NA
"Otu10300",NA,NA
"Otu10301",NA,NA
"Otu10302",NA,NA
"Otu10303",NA,NA
"Otu10304",NA,NA
"Otu10305",NA,NA
"Otu10306",NA,NA
"Otu10307",NA,NA
"Otu10308",NA,NA
"Otu10309",NA,NA
"Otu10310",NA,NA
"Otu10311",NA,NA
"Otu10312",NA,NA
"Otu10313",NA,NA
"Otu10314","Aerococcus","viridans"
"Otu10315",NA,NA
"Otu10316",NA,NA
"Otu10317",NA,NA
"Otu10318",NA,NA
"Otu10319",NA,NA
"Otu10320",NA,NA
"Otu10321",NA,NA
"Otu10322",NA,NA
"Otu10325",NA,NA
"Otu10326",NA,NA
"Otu10327",NA,NA
"Otu10328",NA,NA
"Otu10329",NA,NA
"Otu10330",NA,NA
"Otu10331",NA,NA
"Otu10332",NA,NA
"Otu10333",NA,NA
"Otu10334",NA,NA
"Otu10335",NA,NA
"Otu10336",NA,NA
"Otu10338",NA,NA
"Otu10339",NA,NA
"Otu10340",NA,NA
"Otu10341",NA,NA
"Otu10342",NA,NA
"Otu10343",NA,NA
"Otu10344",NA,NA
"Otu10345",NA,NA
"Otu10347",NA,NA
"Otu10348",NA,NA
"Otu10349",NA,NA
"Otu10350",NA,NA
"Otu10351",NA,NA
"Otu10352",NA,NA
"Otu10353",NA,NA
"Otu10354",NA,NA
"Otu10355",NA,NA
"Otu10356",NA,NA
"Otu10357",NA,NA
"Otu10358",NA,NA
"Otu10359",NA,NA
"Otu10360",NA,NA
"Otu10361",NA,NA
"Otu10362",NA,NA
"Otu10363",NA,NA
"Otu10364",NA,NA
"Otu10365",NA,NA
"Otu10366",NA,NA
"Otu10367",NA,NA
"Otu10368",NA,NA
"Otu10369",NA,NA
"Otu10371",NA,NA
"Otu10372",NA,NA
"Otu10374",NA,NA
"Otu10375",NA,NA
"Otu10376",NA,NA
"Otu10377",NA,NA
"Otu10379",NA,NA
"Otu10380",NA,NA
"Otu10381",NA,NA
"Otu10382",NA,NA
"Otu10383",NA,NA
"Otu10384",NA,NA
"Otu10385",NA,NA
"Otu10386",NA,NA
"Otu10387",NA,NA
"Otu10388",NA,NA
"Otu10389",NA,NA
"Otu10390",NA,NA
"Otu10391",NA,NA
"Otu10392",NA,NA
"Otu10393",NA,NA
"Otu10394",NA,NA
"Otu10396",NA,NA
"Otu10397",NA,NA
"Otu10398",NA,NA
"Otu10399",NA,NA
"Otu10400",NA,NA
"Otu10401",NA,NA
"Otu10402",NA,NA
"Otu10403",NA,NA
"Otu10404",NA,NA
"Otu10405",NA,NA
"Otu10406",NA,NA
"Otu10407",NA,NA
"Otu10408",NA,NA
"Otu10409",NA,NA
"Otu10410",NA,NA
"Otu10411",NA,NA
"Otu10412",NA,NA
"Otu10413",NA,NA
"Otu10414",NA,NA
"Otu10415",NA,NA
"Otu10416",NA,NA
"Otu10417",NA,NA
"Otu10418",NA,NA
"Otu10420",NA,NA
"Otu10421",NA,NA
"Otu10422",NA,NA
"Otu10423",NA,NA
"Otu10424",NA,NA
"Otu10425",NA,NA
"Otu10426",NA,NA
"Otu10428",NA,NA
"Otu10429","Oceanobacillus","picturae"
"Otu10430",NA,NA
"Otu10431",NA,NA
"Otu10432",NA,NA
"Otu10433",NA,NA
"Otu10434",NA,NA
"Otu10435",NA,NA
"Otu10436",NA,NA
"Otu10437",NA,NA
"Otu10438",NA,NA
"Otu10439",NA,NA
"Otu10440",NA,NA
"Otu10441",NA,NA
"Otu10442",NA,NA
"Otu10443",NA,NA
"Otu10444",NA,NA
"Otu10445",NA,NA
"Otu10447",NA,NA
"Otu10448",NA,NA
"Otu10449",NA,NA
"Otu10450",NA,NA
"Otu10451",NA,NA
"Otu10453",NA,NA
"Otu10454",NA,NA
"Otu10455",NA,NA
"Otu10456",NA,NA
"Otu10457",NA,NA
"Otu10458",NA,NA
"Otu10459",NA,NA
"Otu10460",NA,NA
"Otu10461",NA,NA
"Otu10462",NA,NA
"Otu10463",NA,NA
"Otu10465",NA,NA
"Otu10466",NA,NA
"Otu10467",NA,NA
"Otu10468","Blautia","massiliensis"
"Otu10469",NA,NA
"Otu10470",NA,NA
"Otu10471",NA,NA
"Otu10472",NA,NA
"Otu10473",NA,NA
"Otu10474",NA,NA
"Otu10475",NA,NA
"Otu10476",NA,NA
"Otu10477",NA,NA
"Otu10479",NA,NA
"Otu10480",NA,NA
"Otu10481",NA,NA
"Otu10482",NA,NA
"Otu10483",NA,NA
"Otu10485",NA,NA
"Otu10486",NA,NA
"Otu10487",NA,NA
"Otu10488",NA,NA
"Otu10489",NA,NA
"Otu10490",NA,NA
"Otu10491",NA,NA
"Otu10492",NA,NA
"Otu10493",NA,NA
"Otu10494",NA,NA
"Otu10495",NA,NA
"Otu10496",NA,NA
"Otu10497",NA,NA
"Otu10498",NA,NA
"Otu10499",NA,NA
"Otu10500",NA,NA
"Otu10501",NA,NA
"Otu10502",NA,NA
"Otu10503",NA,NA
"Otu10504",NA,NA
"Otu10505",NA,NA
"Otu10506",NA,NA
"Otu10507",NA,NA
"Otu10508",NA,NA
"Otu10509",NA,NA
"Otu10510",NA,NA
"Otu10511",NA,NA
"Otu10512",NA,NA
"Otu10513",NA,NA
"Otu10514",NA,NA
"Otu10515",NA,NA
"Otu10516",NA,NA
"Otu10517",NA,NA
"Otu10518",NA,NA
"Otu10519",NA,NA
"Otu10520",NA,NA
"Otu10522",NA,NA
"Otu10523",NA,NA
"Otu10524",NA,NA
"Otu10525",NA,NA
"Otu10526",NA,NA
"Otu10528",NA,NA
"Otu10529",NA,NA
"Otu10530",NA,NA
"Otu10531",NA,NA
"Otu10532",NA,NA
"Otu10533",NA,NA
"Otu10534",NA,NA
"Otu10535",NA,NA
"Otu10536",NA,NA
"Otu10537",NA,NA
"Otu10538",NA,NA
"Otu10539",NA,NA
"Otu10540",NA,NA
"Otu10541",NA,NA
"Otu10542",NA,NA
"Otu10543",NA,NA
"Otu10544",NA,NA
"Otu10545",NA,NA
"Otu10546",NA,NA
"Otu10547",NA,NA
"Otu10548",NA,NA
"Otu10549",NA,NA
"Otu10550",NA,NA
"Otu10551",NA,NA
"Otu10552",NA,NA
"Otu10553",NA,NA
"Otu10555",NA,NA
"Otu10556",NA,NA
"Otu10557",NA,NA
"Otu10558",NA,NA
"Otu10559",NA,NA
"Otu10560",NA,NA
"Otu10561",NA,NA
"Otu10562",NA,NA
"Otu10563",NA,NA
"Otu10564",NA,NA
"Otu10565",NA,NA
"Otu10566",NA,NA
"Otu10567",NA,NA
"Otu10569",NA,NA
"Otu10570",NA,NA
"Otu10571",NA,NA
"Otu10572",NA,NA
"Otu10573",NA,NA
"Otu10574",NA,NA
"Otu10575",NA,NA
"Otu10576",NA,NA
"Otu10577",NA,NA
"Otu10578",NA,NA
"Otu10579",NA,NA
"Otu10580",NA,NA
"Otu10581",NA,NA
"Otu10582",NA,NA
"Otu10583",NA,NA
"Otu10584",NA,NA
"Otu10585",NA,NA
"Otu10586",NA,NA
"Otu10587",NA,NA
"Otu10588",NA,NA
"Otu10589",NA,NA
"Otu10590",NA,NA
"Otu10591",NA,NA
"Otu10592",NA,NA
"Otu10593",NA,NA
"Otu10594",NA,NA
"Otu10596",NA,NA
"Otu10598",NA,NA
"Otu10599",NA,NA
"Otu10600",NA,NA
"Otu10601",NA,NA
"Otu10602",NA,NA
"Otu10603",NA,NA
"Otu10604",NA,NA
"Otu10605",NA,NA
"Otu10607",NA,NA
"Otu10608",NA,NA
"Otu10609",NA,NA
"Otu10610",NA,NA
"Otu10611",NA,NA
"Otu10613",NA,NA
"Otu10614","Brevundimonas","bacteroides/staleyi/variabilis"
"Otu10615",NA,NA
"Otu10616",NA,NA
"Otu10617",NA,NA
"Otu10619",NA,NA
"Otu10620",NA,NA
"Otu10621",NA,NA
"Otu10622",NA,NA
"Otu10623",NA,NA
"Otu10624",NA,NA
"Otu10625",NA,NA
"Otu10626",NA,NA
"Otu10627",NA,NA
"Otu10628",NA,NA
"Otu10629",NA,NA
"Otu10630",NA,NA
"Otu10631",NA,NA
"Otu10633",NA,NA
"Otu10634",NA,NA
"Otu10635",NA,NA
"Otu10636",NA,NA
"Otu10637",NA,NA
"Otu10638",NA,NA
"Otu10639",NA,NA
"Otu10640",NA,NA
"Otu10643",NA,NA
"Otu10644",NA,NA
"Otu10645",NA,NA
"Otu10646",NA,NA
"Otu10647",NA,NA
"Otu10648",NA,NA
"Otu10649",NA,NA
"Otu10651",NA,NA
"Otu10652",NA,NA
"Otu10653",NA,NA
"Otu10654",NA,NA
"Otu10656",NA,NA
"Otu10658",NA,NA
"Otu10659",NA,NA
"Otu10660",NA,NA
"Otu10661",NA,NA
"Otu10662",NA,NA
"Otu10663",NA,NA
"Otu10664",NA,NA
"Otu10665",NA,NA
"Otu10666",NA,NA
"Otu10667",NA,NA
"Otu10668",NA,NA
"Otu10669",NA,NA
"Otu10670",NA,NA
"Otu10671","Oceanicaulis","stylophorae"
"Otu10673",NA,NA
"Otu10674",NA,NA
"Otu10675",NA,NA
"Otu10676",NA,NA
"Otu10677",NA,NA
"Otu10678",NA,NA
"Otu10679",NA,NA
"Otu10680",NA,NA
"Otu10681",NA,NA
"Otu10683",NA,NA
"Otu10684",NA,NA
"Otu10687",NA,NA
"Otu10688",NA,NA
"Otu10689",NA,NA
"Otu10690",NA,NA
"Otu10691",NA,NA
"Otu10692",NA,NA
"Otu10693",NA,NA
"Otu10694",NA,NA
"Otu10695",NA,NA
"Otu10696",NA,NA
"Otu10697",NA,NA
"Otu10699",NA,NA
"Otu10700",NA,NA
"Otu10701",NA,NA
"Otu10702",NA,NA
"Otu10703",NA,NA
"Otu10704",NA,NA
"Otu10706",NA,NA
"Otu10707",NA,NA
"Otu10708",NA,NA
"Otu10709",NA,NA
"Otu10711","Rothia","mucilaginosa"
"Otu10712",NA,NA
"Otu10713",NA,NA
"Otu10714",NA,NA
"Otu10715",NA,NA
"Otu10716",NA,NA
"Otu10717",NA,NA
"Otu10718",NA,NA
"Otu10719",NA,NA
"Otu10720",NA,NA
"Otu10721",NA,NA
"Otu10723",NA,NA
"Otu10724",NA,NA
"Otu10725",NA,NA
"Otu10726",NA,NA
"Otu10727",NA,NA
"Otu10729",NA,NA
"Otu10730",NA,NA
"Otu10731",NA,NA
